Allium,Lemon,52
Allium,Olive,85
Allium,Pepper (Spice),129
Allium,Sausage,37
Allium,Sour cream,97
Allium,Sweet bay,49
Allium,Water,104
Allspice,Cabbage,3
Allspice,Capers,1
Allspice,"Cattle (Beef, Veal)",4
Allspice,Chicken,1
Allspice,Cooking oil,2
Allspice,Dill,3
Allspice,Garden tomato,1
Allspice,Garden tomato (var.),3
Allspice,Grape wine,2
Allspice,Herbs and Spices,1
Allspice,Lemon,5
Allspice,Olive,2
Allspice,Pepper (Spice),5
Allspice,Salt,7
Allspice,Sausage,1
Allspice,Sour cream,4
Allspice,Sweet bay,3
Allspice,Water,5
Allspice,Wild celery,4
Cabbage,Capers,1
Cabbage,"Cattle (Beef, Veal)",38
Cabbage,Chicken,4
Cabbage,Cooking oil,31
Cabbage,Dill,57
Cabbage,Garden tomato,21
Cabbage,Garden tomato (var.),35
Cabbage,Grape wine,19
Cabbage,Herbs and Spices,5
Cabbage,Lemon,21
Cabbage,Olive,12
Cabbage,Pepper (Spice),40
Cabbage,Sausage,12
Cabbage,Sour cream,29
Cabbage,Sweet bay,21
Cabbage,Water,46
Capers,"Cattle (Beef, Veal)",4
Capers,Chicken,3
Capers,Cooking oil,2
Capers,Dill,4
Capers,Garden tomato,5
Capers,Garden tomato (var.),6
Capers,Grape wine,1
Capers,Herbs and Spices,1
Capers,Lemon,6
Capers,Olive,7
Capers,Pepper (Spice),3
Capers,Salt,8
Capers,Sausage,5
Capers,Sour cream,5
Capers,Sweet bay,6
Capers,Water,6
Capers,Wild celery,3
"Cattle (Beef, Veal)",Chicken,7
"Cattle (Beef, Veal)",Cooking oil,47
"Cattle (Beef, Veal)",Dill,57
"Cattle (Beef, Veal)",Garden tomato,14
"Cattle (Beef, Veal)",Garden tomato (var.),47
"Cattle (Beef, Veal)",Grape wine,24
"Cattle (Beef, Veal)",Herbs and Spices,5
"Cattle (Beef, Veal)",Lemon,21
"Cattle (Beef, Veal)",Olive,35
"Cattle (Beef, Veal)",Pepper (Spice),65
"Cattle (Beef, Veal)",Salt,78
"Cattle (Beef, Veal)",Sausage,12
"Cattle (Beef, Veal)",Sour cream,43
"Cattle (Beef, Veal)",Sweet bay,26
"Cattle (Beef, Veal)",Water,39
"Cattle (Beef, Veal)",Wild celery,24
Chicken,Cooking oil,23
Chicken,Dill,15
Chicken,Garden tomato,5
Chicken,Garden tomato (var.),11
Chicken,Grape wine,4
Chicken,Herbs and Spices,1
Chicken,Lemon,11
Chicken,Olive,9
Chicken,Pepper (Spice),24
Chicken,Salt,25
Chicken,Sausage,1
Chicken,Sour cream,7
Chicken,Sweet bay,3
Chicken,Water,11
Chicken,Wild celery,10
Cooking oil,Dill,48
Cooking oil,Garden tomato,12
Cooking oil,Garden tomato (var.),27
Cooking oil,Grape wine,17
Cooking oil,Herbs and Spices,5
Cooking oil,Lemon,29
Cooking oil,Olive,8
Cooking oil,Pepper (Spice),57
Cooking oil,Salt,107
Cooking oil,Sausage,5
Cooking oil,Sour cream,40
Cooking oil,Sweet bay,20
Cooking oil,Water,44
Cooking oil,Wild celery,16
Dill,Garden tomato,21
Dill,Garden tomato (var.),36
Dill,Grape wine,29
Dill,Herbs and Spices,4
Dill,Lemon,33
Dill,Olive,31
Dill,Pepper (Spice),61
Dill,Salt,101
Dill,Sausage,17
Dill,Sour cream,56
Dill,Sweet bay,32
Dill,Water,53
Dill,Wild celery,37
Garden tomato,Garden tomato (var.),7
Garden tomato,Grape wine,4
Garden tomato,Herbs and Spices,3
Garden tomato,Lemon,13
Garden tomato,Olive,14
Garden tomato,Pepper (Spice),17
Garden tomato,Salt,32
Garden tomato,Sausage,5
Garden tomato,Sour cream,22
Garden tomato,Sweet bay,13
Garden tomato,Water,17
Garden tomato,Wild celery,10
Garden tomato (var.),Grape wine,11
Garden tomato (var.),Herbs and Spices,2
Garden tomato (var.),Lemon,19
Garden tomato (var.),Olive,29
Garden tomato (var.),Pepper (Spice),36
Garden tomato (var.),Salt,33
Garden tomato (var.),Sausage,13
Garden tomato (var.),Sour cream,21
Garden tomato (var.),Sweet bay,15
Garden tomato (var.),Water,27
Garden tomato (var.),Wild celery,26
Grape wine,Herbs and Spices,1
Grape wine,Lemon,13
Grape wine,Olive,11
Grape wine,Pepper (Spice),23
Grape wine,Salt,31
Grape wine,Sausage,6
Grape wine,Sour cream,18
Grape wine,Sweet bay,13
Grape wine,Water,13
Grape wine,Wild celery,7
Herbs and Spices,Lemon,3
Herbs and Spices,Olive,5
Herbs and Spices,Pepper (Spice),6
Herbs and Spices,Salt,11
Herbs and Spices,Sausage,2
Herbs and Spices,Sour cream,3
Herbs and Spices,Sweet bay,4
Herbs and Spices,Water,8
Herbs and Spices,Wild celery,3
Lemon,Olive,27
Lemon,Pepper (Spice),29
Lemon,Salt,69
Lemon,Sausage,4
Lemon,Sour cream,36
Lemon,Sweet bay,17
Lemon,Wild celery,15
Olive,Pepper (Spice),33
Olive,Salt,55
Olive,Sausage,11
Olive,Sour cream,27
Olive,Sweet bay,18
Olive,Water,25
Olive,Wild celery,18
Pepper (Spice),Salt,86
Pepper (Spice),Sausage,14
Pepper (Spice),Sour cream,30
Pepper (Spice),Sweet bay,34
Pepper (Spice),Water,35
Pepper (Spice),Wild celery,30
Salt,Sausage,13
Salt,Sour cream,122
Salt,Sweet bay,34
Salt,Water,155
Sausage,Sour cream,6
Sausage,Sweet bay,8
Sausage,Water,13
Sausage,Wild celery,2
Sour cream,Sweet bay,24
Sour cream,Water,54
Sour cream,Wild celery,24
Sweet bay,Water,20
Sweet bay,Wild celery,16
Water,Wild celery,25
Allium,Carrot,103
Allium,Common beet,39
Allium,Parsley,85
Allium,Parsnip,10
Allium,Potato,155
Allium,Salted butter,145
Allium,Soft-necked garlic,146
Allium,Soup,98
Allium,Turnip,10
Allspice,Carrot,3
Allspice,Common beet,2
Allspice,Parsley,3
Allspice,Parsnip,3
Allspice,Potato,2
Allspice,Salted butter,5
Allspice,Soft-necked garlic,4
Allspice,Soup,3
Allspice,Turnip,2
Cabbage,Carrot,54
Cabbage,Common beet,32
Cabbage,Parsley,25
Cabbage,Parsnip,6
Cabbage,Potato,47
Cabbage,Salted butter,55
Cabbage,Soft-necked garlic,40
Cabbage,Soup,34
Cabbage,Turnip,7
Carrot,"Cattle (Beef, Veal)",37
Carrot,Common beet,35
Carrot,Dill,68
Carrot,Garden tomato (var.),30
Carrot,Lemon,20
Carrot,Parsley,33
Carrot,Parsnip,11
Carrot,Pepper (Spice),44
Carrot,Potato,90
Carrot,Salt,76
Carrot,Salted butter,33
Carrot,Soft-necked garlic,50
Carrot,Soup,46
Carrot,Sour cream,37
Carrot,Turnip,10
Carrot,Water,37
Carrot,Wild celery,48
"Cattle (Beef, Veal)",Common beet,12
"Cattle (Beef, Veal)",Parsley,38
"Cattle (Beef, Veal)",Parsnip,6
"Cattle (Beef, Veal)",Potato,38
"Cattle (Beef, Veal)",Salted butter,52
"Cattle (Beef, Veal)",Soft-necked garlic,81
"Cattle (Beef, Veal)",Soup,51
"Cattle (Beef, Veal)",Turnip,5
Common beet,Dill,33
Common beet,Garden tomato (var.),6
Common beet,Lemon,16
Common beet,Parsley,11
Common beet,Parsnip,5
Common beet,Pepper (Spice),20
Common beet,Potato,36
Common beet,Salt,45
Common beet,Salted butter,13
Common beet,Soft-necked garlic,20
Common beet,Soup,23
Common beet,Sour cream,27
Common beet,Turnip,5
Common beet,Water,27
Common beet,Wild celery,17
Dill,Parsley,28
Dill,Parsnip,8
Dill,Potato,91
Dill,Salted butter,80
Dill,Soft-necked garlic,69
Dill,Soup,66
Dill,Turnip,3
Garden tomato (var.),Parsley,30
Garden tomato (var.),Parsnip,5
Garden tomato (var.),Potato,25
Garden tomato (var.),Salted butter,33
Garden tomato (var.),Soft-necked garlic,61
Garden tomato (var.),Soup,30
Garden tomato (var.),Turnip,5
Lemon,Parsley,32
Lemon,Parsnip,5
Lemon,Potato,28
Lemon,Soft-necked garlic,35
Lemon,Soup,23
Lemon,Turnip,4
Parsley,Parsnip,7
Parsley,Pepper (Spice),39
Parsley,Potato,39
Parsley,Salt,49
Parsley,Salted butter,45
Parsley,Soft-necked garlic,56
Parsley,Soup,24
Parsley,Sour cream,27
Parsley,Turnip,5
Parsley,Water,30
Parsley,Wild celery,19
Parsnip,Pepper (Spice),10
Parsnip,Potato,9
Parsnip,Salt,9
Parsnip,Salted butter,4
Parsnip,Soft-necked garlic,9
Parsnip,Soup,7
Parsnip,Sour cream,9
Parsnip,Turnip,4
Parsnip,Water,4
Parsnip,Wild celery,9
Pepper (Spice),Potato,63
Pepper (Spice),Salted butter,73
Pepper (Spice),Soft-necked garlic,75
Pepper (Spice),Soup,47
Pepper (Spice),Turnip,7
Potato,Salt,109
Potato,Salted butter,70
Potato,Soft-necked garlic,51
Potato,Soup,43
Potato,Sour cream,58
Potato,Turnip,7
Potato,Water,57
Potato,Wild celery,38
Salt,Salted butter,176
Salt,Soft-necked garlic,91
Salt,Soup,58
Salt,Turnip,7
Salted butter,Soft-necked garlic,58
Salted butter,Soup,53
Salted butter,Sour cream,70
Salted butter,Turnip,7
Salted butter,Wild celery,28
Soft-necked garlic,Soup,57
Soft-necked garlic,Sour cream,42
Soft-necked garlic,Turnip,7
Soft-necked garlic,Water,53
Soft-necked garlic,Wild celery,33
Soup,Sour cream,44
Soup,Turnip,6
Soup,Water,27
Soup,Wild celery,29
Sour cream,Turnip,6
Turnip,Water,4
Turnip,Wild celery,6
Carrot,Sweet bay,30
Common beet,Sweet bay,9
Parsley,Sweet bay,14
Parsnip,Sweet bay,4
Potato,Sweet bay,23
Salted butter,Sweet bay,21
Soft-necked garlic,Sweet bay,31
Soup,Sweet bay,33
Sweet bay,Turnip,5
Allium,Eggs,140
Allium,Ketchup,19
Allium,Red bell pepper,166
Allium,Rice,33
Allspice,Eggs,4
Allspice,Ketchup,1
Allspice,Pepper,1
Allspice,Red bell pepper,1
Allspice,Rice,1
"Cattle (Beef, Veal)",Eggs,50
"Cattle (Beef, Veal)",Ketchup,8
"Cattle (Beef, Veal)",Pepper,21
"Cattle (Beef, Veal)",Red bell pepper,69
"Cattle (Beef, Veal)",Rice,19
Eggs,Ketchup,4
Eggs,Olive,34
Eggs,Parsley,42
Eggs,Pepper,10
Eggs,Pepper (Spice),74
Eggs,Red bell pepper,63
Eggs,Rice,32
Eggs,Salt,231
Eggs,Soft-necked garlic,46
Ketchup,Olive,8
Ketchup,Parsley,6
Ketchup,Pepper,7
Ketchup,Pepper (Spice),9
Ketchup,Red bell pepper,7
Ketchup,Rice,5
Ketchup,Salt,14
Ketchup,Soft-necked garlic,14
Olive,Parsley,37
Olive,Pepper,15
Olive,Red bell pepper,45
Olive,Rice,6
Olive,Soft-necked garlic,58
Parsley,Pepper,10
Parsley,Red bell pepper,42
Parsley,Rice,14
Pepper,Pepper (Spice),11
Pepper,Red bell pepper,17
Pepper,Rice,6
Pepper,Soft-necked garlic,30
Pepper (Spice),Red bell pepper,35
Pepper (Spice),Rice,14
Red bell pepper,Rice,18
Red bell pepper,Salt,101
Red bell pepper,Soft-necked garlic,91
Rice,Salt,24
Rice,Soft-necked garlic,17
Allium,Anise,1
Allium,Common wheat,63
Allium,Ginger,3
Allium,Lard,8
Allium,Mixed nuts,1
Anise,"Cattle (Beef, Veal)",1
Anise,Common wheat,2
Anise,Ginger,1
Anise,Grape wine,1
Anise,Lard,2
Anise,Mixed nuts,1
Anise,Pepper (Spice),1
Anise,Salted butter,3
Anise,Sweet bay,1
Anise,Vinegar,2
"Cattle (Beef, Veal)",Common wheat,21
"Cattle (Beef, Veal)",Ginger,3
"Cattle (Beef, Veal)",Lard,5
"Cattle (Beef, Veal)",Mixed nuts,1
"Cattle (Beef, Veal)",Vinegar,27
Common wheat,Ginger,6
Common wheat,Grape wine,10
Common wheat,Lard,20
Common wheat,Mixed nuts,3
Common wheat,Pepper (Spice),31
Common wheat,Salted butter,142
Common wheat,Sweet bay,9
Common wheat,Vinegar,13
Ginger,Grape wine,1
Ginger,Lard,1
Ginger,Mixed nuts,1
Ginger,Pepper (Spice),3
Ginger,Salted butter,9
Ginger,Sweet bay,1
Ginger,Vinegar,1
Grape wine,Lard,2
Grape wine,Mixed nuts,1
Grape wine,Salted butter,23
Grape wine,Vinegar,18
Lard,Mixed nuts,2
Lard,Pepper (Spice),4
Lard,Salted butter,15
Lard,Sweet bay,1
Lard,Vinegar,1
Mixed nuts,Pepper (Spice),1
Mixed nuts,Salted butter,5
Mixed nuts,Sweet bay,1
Mixed nuts,Vinegar,1
Pepper (Spice),Vinegar,30
Salted butter,Vinegar,25
Sweet bay,Vinegar,16
Allium,Apple,15
Allium,Apple cider,4
Allium,Common grape,3
Allium,Molasses,13
Apple,Apple cider,1
Apple,Cabbage,9
Apple,Common grape,8
Apple,Dill,8
Apple,Molasses,5
Apple,Pepper (Spice),14
Apple,Salted butter,24
Apple,Soup,6
Apple,Vinegar,5
Apple cider,Cabbage,3
Apple cider,Common grape,1
Apple cider,Dill,4
Apple cider,Molasses,3
Apple cider,Pepper (Spice),4
Apple cider,Salted butter,5
Apple cider,Soup,2
Apple cider,Vinegar,7
Cabbage,Common grape,1
Cabbage,Molasses,2
Common grape,Dill,4
Common grape,Molasses,4
Common grape,Pepper (Spice),2
Common grape,Salted butter,43
Common grape,Soup,1
Common grape,Vinegar,2
Dill,Molasses,5
Dill,Vinegar,42
Molasses,Pepper (Spice),4
Molasses,Salted butter,16
Molasses,Soup,3
Molasses,Vinegar,14
Soup,Vinegar,19
Allium,Atlantic herring,4
Allium,Ceylon cinnamon,3
Allium,Chives,12
Allium,Common thyme,18
Allium,Cream,66
Allium,Horseradish,6
Allium,Juniperus communis,3
Allium,Kohlrabi,1
Allium,Lovage,1
Allium,Milk (Cow),38
Allium,Nutmeg,8
Allium,Pepper (Capsicum),21
Allium,Root vegetables,11
Allium,Shallot,8
Allium,White bread,20
Apple,Atlantic herring,1
Apple,Carrot,8
Apple,"Cattle (Beef, Veal)",4
Apple,Ceylon cinnamon,12
Apple,Chives,2
Apple,Common thyme,5
Apple,Cooking oil,14
Apple,Cream,7
Apple,Eggs,29
Apple,Grape wine,6
Apple,Horseradish,2
Apple,Juniperus communis,2
Apple,Kohlrabi,1
Apple,Lemon,10
Apple,Lovage,1
Apple,Milk (Cow),7
Apple,Nutmeg,6
Apple,Pepper (Capsicum),1
Apple,Red bell pepper,6
Apple,Root vegetables,1
Apple,Shallot,2
Apple,Soft-necked garlic,4
Apple,Sweet bay,5
Apple,Turnip,2
Apple,White bread,3
Apple,Wild celery,5
Atlantic herring,Carrot,3
Atlantic herring,"Cattle (Beef, Veal)",1
Atlantic herring,Ceylon cinnamon,1
Atlantic herring,Chives,1
Atlantic herring,Common thyme,1
Atlantic herring,Cooking oil,3
Atlantic herring,Cream,1
Atlantic herring,Eggs,2
Atlantic herring,Grape wine,2
Atlantic herring,Horseradish,2
Atlantic herring,Juniperus communis,1
Atlantic herring,Kohlrabi,1
Atlantic herring,Lemon,2
Atlantic herring,Lovage,1
Atlantic herring,Milk (Cow),1
Atlantic herring,Nutmeg,1
Atlantic herring,Pepper (Capsicum),2
Atlantic herring,Pepper (Spice),2
Atlantic herring,Red bell pepper,2
Atlantic herring,Root vegetables,1
Atlantic herring,Salted butter,2
Atlantic herring,Shallot,1
Atlantic herring,Soft-necked garlic,2
Atlantic herring,Sweet bay,2
Atlantic herring,Turnip,1
Atlantic herring,Vinegar,2
Atlantic herring,White bread,1
Atlantic herring,Wild celery,1
Carrot,Ceylon cinnamon,2
Carrot,Chives,2
Carrot,Common thyme,7
Carrot,Cooking oil,29
Carrot,Cream,20
Carrot,Eggs,29
Carrot,Grape wine,19
Carrot,Horseradish,3
Carrot,Juniperus communis,2
Carrot,Kohlrabi,1
Carrot,Lovage,1
Carrot,Milk (Cow),4
Carrot,Nutmeg,2
Carrot,Pepper (Capsicum),6
Carrot,Red bell pepper,51
Carrot,Root vegetables,4
Carrot,Shallot,4
Carrot,Vinegar,31
Carrot,White bread,5
"Cattle (Beef, Veal)",Ceylon cinnamon,2
"Cattle (Beef, Veal)",Chives,5
"Cattle (Beef, Veal)",Common thyme,8
"Cattle (Beef, Veal)",Cream,21
"Cattle (Beef, Veal)",Horseradish,6
"Cattle (Beef, Veal)",Juniperus communis,2
"Cattle (Beef, Veal)",Kohlrabi,1
"Cattle (Beef, Veal)",Lovage,1
"Cattle (Beef, Veal)",Milk (Cow),17
"Cattle (Beef, Veal)",Nutmeg,3
"Cattle (Beef, Veal)",Pepper (Capsicum),10
"Cattle (Beef, Veal)",Root vegetables,4
"Cattle (Beef, Veal)",Shallot,7
"Cattle (Beef, Veal)",White bread,14
Ceylon cinnamon,Chives,1
Ceylon cinnamon,Common thyme,1
Ceylon cinnamon,Cooking oil,8
Ceylon cinnamon,Cream,13
Ceylon cinnamon,Eggs,54
Ceylon cinnamon,Grape wine,3
Ceylon cinnamon,Horseradish,1
Ceylon cinnamon,Juniperus communis,1
Ceylon cinnamon,Kohlrabi,1
Ceylon cinnamon,Lemon,16
Ceylon cinnamon,Lovage,1
Ceylon cinnamon,Milk (Cow),16
Ceylon cinnamon,Nutmeg,8
Ceylon cinnamon,Pepper (Capsicum),1
Ceylon cinnamon,Pepper (Spice),2
Ceylon cinnamon,Red bell pepper,2
Ceylon cinnamon,Root vegetables,1
Ceylon cinnamon,Salted butter,46
Ceylon cinnamon,Shallot,1
Ceylon cinnamon,Soft-necked garlic,1
Ceylon cinnamon,Sweet bay,1
Ceylon cinnamon,Turnip,1
Ceylon cinnamon,Vinegar,1
Ceylon cinnamon,White bread,5
Ceylon cinnamon,Wild celery,2
Chives,Common thyme,2
Chives,Cooking oil,16
Chives,Cream,9
Chives,Eggs,24
Chives,Grape wine,3
Chives,Horseradish,1
Chives,Juniperus communis,1
Chives,Kohlrabi,1
Chives,Lemon,8
Chives,Lovage,1
Chives,Milk (Cow),10
Chives,Nutmeg,3
Chives,Pepper (Capsicum),2
Chives,Pepper (Spice),10
Chives,Red bell pepper,8
Chives,Root vegetables,1
Chives,Salted butter,20
Chives,Shallot,2
Chives,Soft-necked garlic,7
Chives,Sweet bay,1
Chives,Turnip,1
Chives,Vinegar,4
Chives,White bread,6
Chives,Wild celery,2
Common thyme,Cooking oil,2
Common thyme,Cream,6
Common thyme,Eggs,10
Common thyme,Grape wine,4
Common thyme,Horseradish,1
Common thyme,Juniperus communis,2
Common thyme,Kohlrabi,1
Common thyme,Lemon,4
Common thyme,Lovage,1
Common thyme,Milk (Cow),5
Common thyme,Nutmeg,3
Common thyme,Pepper (Capsicum),3
Common thyme,Pepper (Spice),15
Common thyme,Red bell pepper,8
Common thyme,Root vegetables,1
Common thyme,Salted butter,13
Common thyme,Shallot,4
Common thyme,Soft-necked garlic,9
Common thyme,Sweet bay,5
Common thyme,Turnip,2
Common thyme,Vinegar,2
Common thyme,White bread,1
Common thyme,Wild celery,6
Cooking oil,Cream,37
Cooking oil,Eggs,129
Cooking oil,Horseradish,6
Cooking oil,Juniperus communis,2
Cooking oil,Kohlrabi,1
Cooking oil,Lovage,1
Cooking oil,Milk (Cow),42
Cooking oil,Nutmeg,4
Cooking oil,Pepper (Capsicum),8
Cooking oil,Red bell pepper,52
Cooking oil,Root vegetables,3
Cooking oil,Salted butter,66
Cooking oil,Shallot,2
Cooking oil,Soft-necked garlic,55
Cooking oil,Turnip,2
Cooking oil,Vinegar,29
Cooking oil,White bread,13
Cream,Eggs,88
Cream,Grape wine,14
Cream,Horseradish,4
Cream,Juniperus communis,2
Cream,Kohlrabi,1
Cream,Lemon,28
Cream,Lovage,1
Cream,Milk (Cow),34
Cream,Nutmeg,5
Cream,Pepper (Capsicum),5
Cream,Pepper (Spice),34
Cream,Red bell pepper,35
Cream,Root vegetables,5
Cream,Salted butter,93
Cream,Shallot,3
Cream,Soft-necked garlic,22
Cream,Sweet bay,12
Cream,Turnip,3
Cream,Vinegar,15
Cream,White bread,6
Cream,Wild celery,19
Eggs,Grape wine,7
Eggs,Horseradish,5
Eggs,Juniperus communis,1
Eggs,Kohlrabi,1
Eggs,Lovage,1
Eggs,Milk (Cow),170
Eggs,Nutmeg,24
Eggs,Pepper (Capsicum),7
Eggs,Root vegetables,5
Eggs,Shallot,5
Eggs,Sweet bay,7
Eggs,Turnip,1
Eggs,Vinegar,28
Eggs,White bread,28
Eggs,Wild celery,14
Grape wine,Horseradish,5
Grape wine,Juniperus communis,3
Grape wine,Kohlrabi,1
Grape wine,Lovage,1
Grape wine,Milk (Cow),7
Grape wine,Nutmeg,1
Grape wine,Pepper (Capsicum),5
Grape wine,Red bell pepper,27
Grape wine,Root vegetables,1
Grape wine,Shallot,4
Grape wine,Soft-necked garlic,22
Grape wine,Turnip,2
Grape wine,White bread,3
Horseradish,Juniperus communis,1
Horseradish,Kohlrabi,1
Horseradish,Lemon,4
Horseradish,Lovage,1
Horseradish,Milk (Cow),1
Horseradish,Nutmeg,1
Horseradish,Pepper (Capsicum),3
Horseradish,Pepper (Spice),6
Horseradish,Red bell pepper,2
Horseradish,Root vegetables,1
Horseradish,Salted butter,3
Horseradish,Shallot,2
Horseradish,Soft-necked garlic,8
Horseradish,Sweet bay,2
Horseradish,Turnip,1
Horseradish,Vinegar,7
Horseradish,White bread,1
Horseradish,Wild celery,2
Juniperus communis,Kohlrabi,1
Juniperus communis,Lemon,1
Juniperus communis,Lovage,1
Juniperus communis,Milk (Cow),1
Juniperus communis,Nutmeg,1
Juniperus communis,Pepper (Capsicum),1
Juniperus communis,Pepper (Spice),2
Juniperus communis,Red bell pepper,2
Juniperus communis,Root vegetables,1
Juniperus communis,Salted butter,2
Juniperus communis,Shallot,2
Juniperus communis,Soft-necked garlic,2
Juniperus communis,Sweet bay,1
Juniperus communis,Turnip,1
Juniperus communis,Vinegar,1
Juniperus communis,White bread,1
Juniperus communis,Wild celery,1
Kohlrabi,Lemon,1
Kohlrabi,Lovage,1
Kohlrabi,Milk (Cow),1
Kohlrabi,Nutmeg,1
Kohlrabi,Pepper (Capsicum),1
Kohlrabi,Pepper (Spice),1
Kohlrabi,Red bell pepper,1
Kohlrabi,Root vegetables,1
Kohlrabi,Salted butter,1
Kohlrabi,Shallot,1
Kohlrabi,Soft-necked garlic,1
Kohlrabi,Sweet bay,1
Kohlrabi,Turnip,1
Kohlrabi,Vinegar,1
Kohlrabi,White bread,1
Kohlrabi,Wild celery,1
Lemon,Lovage,1
Lemon,Milk (Cow),35
Lemon,Nutmeg,7
Lemon,Pepper (Capsicum),8
Lemon,Red bell pepper,32
Lemon,Root vegetables,3
Lemon,Shallot,5
Lemon,Vinegar,9
Lemon,White bread,10
Lovage,Milk (Cow),1
Lovage,Nutmeg,1
Lovage,Pepper (Capsicum),1
Lovage,Pepper (Spice),1
Lovage,Red bell pepper,1
Lovage,Root vegetables,1
Lovage,Salted butter,1
Lovage,Shallot,1
Lovage,Soft-necked garlic,1
Lovage,Sweet bay,1
Lovage,Turnip,1
Lovage,Vinegar,1
Lovage,White bread,1
Lovage,Wild celery,1
Milk (Cow),Nutmeg,11
Milk (Cow),Pepper (Capsicum),1
Milk (Cow),Pepper (Spice),20
Milk (Cow),Red bell pepper,22
Milk (Cow),Root vegetables,3
Milk (Cow),Salted butter,138
Milk (Cow),Shallot,2
Milk (Cow),Soft-necked garlic,13
Milk (Cow),Sweet bay,5
Milk (Cow),Turnip,2
Milk (Cow),Vinegar,5
Milk (Cow),White bread,10
Milk (Cow),Wild celery,5
Nutmeg,Pepper (Capsicum),1
Nutmeg,Pepper (Spice),7
Nutmeg,Red bell pepper,4
Nutmeg,Root vegetables,2
Nutmeg,Salted butter,18
Nutmeg,Shallot,2
Nutmeg,Soft-necked garlic,3
Nutmeg,Sweet bay,1
Nutmeg,Turnip,1
Nutmeg,Vinegar,2
Nutmeg,White bread,2
Nutmeg,Wild celery,2
Pepper (Capsicum),Pepper (Spice),7
Pepper (Capsicum),Red bell pepper,9
Pepper (Capsicum),Root vegetables,1
Pepper (Capsicum),Salted butter,10
Pepper (Capsicum),Shallot,1
Pepper (Capsicum),Soft-necked garlic,20
Pepper (Capsicum),Sweet bay,3
Pepper (Capsicum),Turnip,1
Pepper (Capsicum),Vinegar,9
Pepper (Capsicum),White bread,3
Pepper (Capsicum),Wild celery,5
Pepper (Spice),Root vegetables,6
Pepper (Spice),Shallot,8
Pepper (Spice),White bread,12
Red bell pepper,Root vegetables,5
Red bell pepper,Salted butter,69
Red bell pepper,Shallot,8
Red bell pepper,Sweet bay,24
Red bell pepper,Turnip,5
Red bell pepper,Vinegar,31
Red bell pepper,White bread,14
Red bell pepper,Wild celery,33
Root vegetables,Salted butter,8
